country,granularity,year,population
Trinidad and Tobago,Male,2019,736.072
Trinidad and Tobago,Female,2019,748.822
Trinidad and Tobago,Rural,2019,643.884
Trinidad and Tobago,Urban,2019,731.559
Trinidad and Tobago,Total,2020,1481.024
Trinidad and Tobago,Male,2020,732.159
Trinidad and Tobago,Female,2020,748.864
Trinidad and Tobago,Rural,2020,644.583
Trinidad and Tobago,Urban,2020,733.146
Trinidad and Tobago,Total,2021,1487.717
Trinidad and Tobago,Male,2021,735.405
Trinidad and Tobago,Female,2021,752.312
Trinidad and Tobago,Rural,2021,644.67
Trinidad and Tobago,Urban,2021,734.748
Trinidad and Tobago,Total,2022,1495.921
Trinidad and Tobago,Male,2022,739.748
Trinidad and Tobago,Female,2022,756.173
Trinidad and Tobago,Rural,2022,644.153
Trinidad and Tobago,Urban,2022,736.374
Trinidad and Tobago,Total,2023,1502.932
Trinidad and Tobago,Male,2023,743.28
Trinidad and Tobago,Female,2023,759.653
Trinidad and Tobago,Rural,2023,643.044
Trinidad and Tobago,Urban,2023,738.037
Tunisia,Total,2019,11875.081
Tunisia,Male,2019,5890.077
Tunisia,Female,2019,5985.005
Tunisia,Rural,2019,3622.883
Tunisia,Urban,2019,8160.285
Tunisia,Total,2020,11974.057
Tunisia,Male,2020,5934.715
Tunisia,Female,2020,6039.342
Tunisia,Rural,2020,3622.337
Tunisia,Urban,2020,8280.799
Tunisia,Total,2021,12048.622
Tunisia,Male,2021,5966.587
Tunisia,Female,2021,6082.035
Tunisia,Rural,2021,3618.979
Tunisia,Urban,2021,8399.535
Tunisia,Total,2022,12119.334
Tunisia,Male,2022,5997.034
Tunisia,Female,2022,6122.299
Tunisia,Rural,2022,3612.794
Tunisia,Urban,2022,8516.287
Tunisia,Total,2023,12200.431
Tunisia,Male,2023,6033.405
Tunisia,Female,2023,6167.026
Tunisia,Rural,2023,3603.811
Tunisia,Urban,2023,8630.933
Turkey,Total,2019,85357.672
Turkey,Male,2019,42726.628
Turkey,Female,2019,42631.043
Turkey,Rural,2019,20217.893
Turkey,Urban,2019,62743.912
Turkey,Total,2020,86091.692
Turkey,Male,2020,43068.231
Turkey,Female,2020,43023.461
Turkey,Rural,2020,20032.305
Turkey,Urban,2020,63803.445
Turkey,Total,2021,86686.253
Turkey,Male,2021,43334.332
Turkey,Female,2021,43351.921
Turkey,Rural,2021,19802.431
Turkey,Urban,2021,64712.192
Turkey,Total,2022,87058.473
Turkey,Male,2022,43491.874
Turkey,Female,2022,43566.598
Turkey,Rural,2022,19535.783
Turkey,Urban,2022,65482.895
Turkey,Total,2023,87270.501
Turkey,Male,2023,43577.543
Turkey,Female,2023,43692.958
Turkey,Rural,2023,19247.459
Turkey,Urban,2023,66156.581
Turkmenistan,Total,2019,6803.944
Turkmenistan,Male,2019,3331.757
Turkmenistan,Female,2019,3472.188
Turkmenistan,Rural,2019,2849.593
Turkmenistan,Urban,2019,3092.968
Turkmenistan,Total,2020,6949.912
Turkmenistan,Male,2020,3403.211
Turkmenistan,Female,2020,3546.7
Turkmenistan,Rural,2020,2863.841
Turkmenistan,Urban,2020,3167.354
Turkmenistan,Total,2021,7092.043
Turkmenistan,Male,2021,3472.736
Turkmenistan,Female,2021,3619.307
Turkmenistan,Rural,2021,2875.091
Turkmenistan,Urban,2021,3241.92
Turkmenistan,Total,2022,7230.193
Turkmenistan,Male,2022,3542.13
Turkmenistan,Female,2022,3688.064
Turkmenistan,Rural,2022,2883.239
Turkmenistan,Urban,2022,3316.493
Turkmenistan,Total,2023,7364.438
Turkmenistan,Male,2023,3611.349
Turkmenistan,Female,2023,3753.088
Turkmenistan,Rural,2023,2888.35
Turkmenistan,Urban,2023,3391.065
Turks and Caicos Islands,Total,2019,43.166
Turks and Caicos Islands,Male,2019,21.666
Turks and Caicos Islands,Female,2019,21.5
Turks and Caicos Islands,Rural,2019,2.421
Turks and Caicos Islands,Urban,2019,34.04
Turks and Caicos Islands,Total,2020,44.386
Turks and Caicos Islands,Male,2020,22.262
Turks and Caicos Islands,Female,2020,22.123
Turks and Caicos Islands,Rural,2020,2.363
Turks and Caicos Islands,Urban,2020,34.59
Turks and Caicos Islands,Total,2021,45.243
Turks and Caicos Islands,Male,2021,22.674
Turks and Caicos Islands,Female,2021,22.57
Turks and Caicos Islands,Rural,2021,2.309
Turks and Caicos Islands,Urban,2021,35.13
Turks and Caicos Islands,Total,2022,45.847
Turks and Caicos Islands,Male,2022,22.963
Turks and Caicos Islands,Female,2022,22.884
Turks and Caicos Islands,Rural,2022,2.257
Turks and Caicos Islands,Urban,2022,35.66
Turks and Caicos Islands,Total,2023,46.198
Turks and Caicos Islands,Male,2023,23.133
Turks and Caicos Islands,Female,2023,23.065
Turks and Caicos Islands,Rural,2023,2.209
Turks and Caicos Islands,Urban,2023,36.185
Tuvalu,Total,2019,10.581
Tuvalu,Male,2019,5.427
Tuvalu,Female,2019,5.154
Tuvalu,Rural,2019,4.191
Tuvalu,Urban,2019,7.202
Tuvalu,Total,2020,10.399
Tuvalu,Male,2020,5.323
Tuvalu,Female,2020,5.077
Tuvalu,Rural,2020,4.138
Tuvalu,Urban,2020,7.361
Tuvalu,Total,2021,10.194
Tuvalu,Male,2021,5.213
Tuvalu,Female,2021,4.981
Tuvalu,Rural,2021,4.088
Tuvalu,Urban,2021,7.521
Tuvalu,Total,2022,9.992
Tuvalu,Male,2022,5.11
Tuvalu,Female,2022,4.882
Tuvalu,Rural,2022,4.041
Tuvalu,Urban,2022,7.681
Tuvalu,Total,2023,9.816
Tuvalu,Male,2023,5.021
Tuvalu,Female,2023,4.795
Tuvalu,Rural,2023,3.998
Tuvalu,Urban,2023,7.844
Uganda,Total,2019,42999.637
Uganda,Male,2019,21289.504
Uganda,Female,2019,21710.133
Uganda,Rural,2019,34576.219
Uganda,Urban,2019,11135.655
Uganda,Total,2020,44457.152
Uganda,Male,2020,22019.413
Uganda,Female,2020,22437.74
Uganda,Rural,2020,35412.691
Uganda,Urban,2020,11775.012
Uganda,Total,2021,45910.93
Uganda,Male,2021,22747.489
Uganda,Female,2021,23163.441
Uganda,Rural,2021,36254.141
Uganda,Urban,2021,12443.945
Uganda,Total,2022,47312.719
Uganda,Male,2022,23449.75
Uganda,Female,2022,23862.969
Uganda,Rural,2022,37099.636
Uganda,Urban,2022,13143.166
Uganda,Total,2023,48656.601
Uganda,Male,2023,24122.612
Uganda,Female,2023,24533.989
Uganda,Rural,2023,37948.628
Uganda,Urban,2023,13873.5
Ukraine,Total,2019,44957.458
Ukraine,Male,2019,20953.13
Ukraine,Female,2019,24004.328
Ukraine,Rural,2019,13369.27
Ukraine,Urban,2019,30425.95
Ukraine,Total,2020,44680.014
Ukraine,Male,2020,20820.757
Ukraine,Female,2020,23859.258
Ukraine,Rural,2020,13244.602
Ukraine,Urban,2020,30334.632
Ukraine,Total,2021,44298.64
Ukraine,Male,2021,20644.066
Ukraine,Female,2021,23654.574
Ukraine,Rural,2021,13113.807
Ukraine,Urban,2021,30247.163
Ukraine,Total,2022,41048.766
Ukraine,Male,2022,19117.441
Ukraine,Female,2022,21931.325
Ukraine,Rural,2022,12977.042
Ukraine,Urban,2022,30163.369
Ukraine,Total,2023,37732.836
Ukraine,Male,2023,17544.336
Ukraine,Female,2023,20188.5
Ukraine,Rural,2023,12834.111
Ukraine,Urban,2023,30082.22
United Arab Emirates,Total,2019,9377.847
United Arab Emirates,Male,2019,6050.414
United Arab Emirates,Female,2019,3327.434
United Arab Emirates,Rural,2019,1279.098
United Arab Emirates,Urban,2019,8402.99
United Arab Emirates,Total,2020,9448.524
United Arab Emirates,Male,2020,6083.269
United Arab Emirates,Female,2020,3365.256
United Arab Emirates,Rural,2020,1271.026
United Arab Emirates,Urban,2020,8542.144
United Arab Emirates,Total,2021,9789.048
United Arab Emirates,Male,2021,6286.751
United Arab Emirates,Female,2021,3502.297
United Arab Emirates,Rural,2021,1262.173
United Arab Emirates,Urban,2021,8675.306
United Arab Emirates,Total,2022,10242.086
United Arab Emirates,Male,2022,6565.499
United Arab Emirates,Female,2022,3676.588
United Arab Emirates,Rural,2022,1253.457
United Arab Emirates,Urban,2022,8808.417
United Arab Emirates,Total,2023,10642.081
United Arab Emirates,Male,2023,6812.243
United Arab Emirates,Female,2023,3829.838
United Arab Emirates,Rural,2023,1244.904
United Arab Emirates,Urban,2023,8941.577
United Kingdom of Great Britain and Northern Ireland,Total,2019,67110.958
United Kingdom of Great Britain and Northern Ireland,Male,2019,32992.981
United Kingdom of Great Britain and Northern Ireland,Female,2019,34117.977
United Kingdom of Great Britain and Northern Ireland,Rural,2019,10946.74
United Kingdom of Great Britain and Northern Ireland,Urban,2019,56012.276
United Kingdom of Great Britain and Northern Ireland,Total,2020,67351.861
United Kingdom of Great Britain and Northern Ireland,Male,2020,33128.76
United Kingdom of Great Britain and Northern Ireland,Female,2020,34223.101
United Kingdom of Great Britain and Northern Ireland,Rural,2020,10839.028
United Kingdom of Great Britain and Northern Ireland,Urban,2020,56495.18
United Kingdom of Great Britain and Northern Ireland,Total,2021,67668.792
United Kingdom of Great Britain and Northern Ireland,Male,2021,33298.161
United Kingdom of Great Britain and Northern Ireland,Female,2021,34370.631
United Kingdom of Great Britain and Northern Ireland,Rural,2021,10729.342
United Kingdom of Great Britain and Northern Ireland,Urban,2021,56970.141
United Kingdom of Great Britain and Northern Ireland,Total,2022,68179.315
United Kingdom of Great Britain and Northern Ireland,Male,2022,33558.255
United Kingdom of Great Britain and Northern Ireland,Female,2022,34621.061
United Kingdom of Great Britain and Northern Ireland,Rural,2022,10618.119
United Kingdom of Great Britain and Northern Ireland,Urban,2022,57438.662
United Kingdom of Great Britain and Northern Ireland,Total,2023,68682.962
United Kingdom of Great Britain and Northern Ireland,Male,2023,33812.594
United Kingdom of Great Britain and Northern Ireland,Female,2023,34870.368
United Kingdom of Great Britain and Northern Ireland,Rural,2023,10505.374
United Kingdom of Great Britain and Northern Ireland,Urban,2023,57900.076
United Republic of Tanzania,Total,2019,59174.891
United Republic of Tanzania,Male,2019,29314.002
United Republic of Tanzania,Female,2019,29860.889
United Republic of Tanzania,Rural,2019,39898.166
United Republic of Tanzania,Urban,2019,21015.391
United Republic of Tanzania,Total,2020,60972.798
United Republic of Tanzania,Male,2020,30204.465
United Republic of Tanzania,Female,2020,30768.332
United Republic of Tanzania,Rural,2020,40661.266
United Republic of Tanzania,Urban,2020,22113.353
United Republic of Tanzania,Total,2021,62830.412
United Republic of Tanzania,Male,2021,31128.864
United Republic of Tanzania,Female,2021,31701.548
United Republic of Tanzania,Rural,2021,41421.114
United Republic of Tanzania,Urban,2021,23252.74
United Republic of Tanzania,Total,2022,64711.821
United Republic of Tanzania,Male,2022,32065.744
United Republic of Tanzania,Female,2022,32646.077
United Republic of Tanzania,Rural,2022,42177.764
United Republic of Tanzania,Urban,2022,24434.383
United Republic of Tanzania,Total,2023,66617.606
United Republic of Tanzania,Male,2023,33013.815
United Republic of Tanzania,Female,2023,33603.792
United Republic of Tanzania,Rural,2023,42931.803
United Republic of Tanzania,Urban,2023,25659.393
United States of America,Total,2019,337790.067
United States of America,Male,2019,169847.31
United States of America,Female,2019,167942.756
United States of America,Rural,2019,57727.196
United States of America,Urban,2019,271365.914
United States of America,Total,2020,339436.159
United States of America,Male,2020,170710.103
United States of America,Female,2020,168726.055
United States of America,Rural,2020,57456.395
United States of America,Urban,2020,273975.139
United States of America,Total,2021,340161.441
United States of America,Male,2021,171036.807
United States of America,Female,2021,169124.634
United States of America,Rural,2021,57168.078
United States of America,Urban,2021,276615.118
United States of America,Total,2022,341534.045
United States of America,Male,2022,171672.742
United States of America,Female,2022,169861.303
United States of America,Rural,2022,56862.78
United States of America,Urban,2022,279286.931
United States of America,Total,2023,343477.335
United States of America,Male,2023,172588.709
United States of America,Female,2023,170888.625
United States of America,Rural,2023,56539.549
United States of America,Urban,2023,281984.165
United States Virgin Islands,Total,2019,89.373
United States Virgin Islands,Male,2019,43.322
United States Virgin Islands,Female,2019,46.05
United States Virgin Islands,Rural,2019,4.372
United States Virgin Islands,Urban,2019,100.537
United States Virgin Islands,Total,2020,87.707
United States Virgin Islands,Male,2020,42.478
United States Virgin Islands,Female,2020,45.228
United States Virgin Islands,Rural,2020,4.259
United States Virgin Islands,Urban,2020,100.599
United States Virgin Islands,Total,2021,87.223
United States Virgin Islands,Male,2021,42.05
United States Virgin Islands,Female,2021,45.173
United States Virgin Islands,Rural,2021,4.148
United States Virgin Islands,Urban,2021,100.588
United States Virgin Islands,Total,2022,86.507
United States Virgin Islands,Male,2022,41.521
United States Virgin Islands,Female,2022,44.986
United States Virgin Islands,Rural,2022,4.04
United States Virgin Islands,Urban,2022,100.523
United States Virgin Islands,Total,2023,85.701
United States Virgin Islands,Male,2023,40.958
United States Virgin Islands,Female,2023,44.743
United States Virgin Islands,Rural,2023,3.936
United States Virgin Islands,Urban,2023,100.394
Uruguay,Total,2019,3397.206
Uruguay,Male,2019,1647.468
Uruguay,Female,2019,1749.737
Uruguay,Rural,2019,159.283
Uruguay,Urban,2019,3322.873
Uruguay,Total,2020,3398.968
Uruguay,Male,2020,1648.503
Uruguay,Female,2020,1750.466
Uruguay,Rural,2020,156.716
Uruguay,Urban,2020,3337.671
Uruguay,Total,2021,3396.695
Uruguay,Male,2021,1647.432
Uruguay,Female,2021,1749.263
Uruguay,Rural,2021,154.182
Uruguay,Urban,2021,3351.956
Uruguay,Total,2022,3390.913
Uruguay,Male,2022,1644.412
Uruguay,Female,2022,1746.501
Uruguay,Rural,2022,151.682
Uruguay,Urban,2022,3365.738
Uruguay,Total,2023,3388.081
Uruguay,Male,2023,1643.01
Uruguay,Female,2023,1745.071
Uruguay,Rural,2023,149.219
Uruguay,Urban,2023,3379.055
Uzbekistan,Total,2019,32964.701
Uzbekistan,Male,2019,16612.447
Uzbekistan,Female,2019,16352.254
Uzbekistan,Rural,2019,16261.493
Uzbekistan,Urban,2019,16545.875
Uzbekistan,Total,2020,33586.372
Uzbekistan,Male,2020,16928.447
Uzbekistan,Female,2020,16657.925
Uzbekistan,Rural,2020,16479.496
Uzbekistan,Urban,2020,16756.329
Uzbekistan,Total,2021,34243.696
Uzbekistan,Male,2021,17264.132
Uzbekistan,Female,2021,16979.564
Uzbekistan,Rural,2021,16680.721
Uzbekistan,Urban,2021,16968.235
Uzbekistan,Total,2022,34938.955
Uzbekistan,Male,2022,17618.71
Uzbekistan,Female,2022,17320.246
Uzbekistan,Rural,2022,16864.551
Uzbekistan,Urban,2022,17181.649
Uzbekistan,Total,2023,35652.307
Uzbekistan,Male,2023,17982.214
Uzbekistan,Female,2023,17670.093
Uzbekistan,Rural,2023,17030.764
Uzbekistan,Urban,2023,17396.968
Vanuatu,Total,2019,291.985
Vanuatu,Male,2019,147.856
Vanuatu,Female,2019,144.129
Vanuatu,Rural,2019,214.878
Vanuatu,Urban,2019,73.139
Vanuatu,Total,2020,298.858
Vanuatu,Male,2020,151.163
Vanuatu,Female,2020,147.696
Vanuatu,Rural,2020,218.909
Vanuatu,Urban,2020,75.025
Vanuatu,Total,2021,305.868
Vanuatu,Male,2021,154.583
Vanuatu,Female,2021,151.286
Vanuatu,Rural,2021,222.91
Vanuatu,Urban,2021,76.962
Vanuatu,Total,2022,313.046
Vanuatu,Male,2022,158.131
Vanuatu,Female,2022,154.916
Vanuatu,Rural,2022,226.875
Vanuatu,Urban,2022,78.95
Vanuatu,Total,2023,320.409
Vanuatu,Male,2023,161.798
Vanuatu,Female,2023,158.611
Vanuatu,Rural,2023,230.796
Vanuatu,Urban,2023,80.991
Venezuela (Bolivarian Republic of),Total,2019,28938.098
Venezuela (Bolivarian Republic of),Male,2019,14338.763
Venezuela (Bolivarian Republic of),Female,2019,14599.335
Venezuela (Bolivarian Republic of),Rural,2019,3854.999
Venezuela (Bolivarian Republic of),Urban,2019,28924.869
Venezuela (Bolivarian Republic of),Total,2020,28444.077
Venezuela (Bolivarian Republic of),Male,2020,14083.715
Venezuela (Bolivarian Republic of),Female,2020,14360.363
Venezuela (Bolivarian Republic of),Rural,2020,3888.173
Venezuela (Bolivarian Republic of),Urban,2020,29284.219
Venezuela (Bolivarian Republic of),Total,2021,28237.826
Venezuela (Bolivarian Republic of),Male,2021,13972.114
Venezuela (Bolivarian Republic of),Female,2021,14265.711
Venezuela (Bolivarian Republic of),Rural,2021,3917.932
Venezuela (Bolivarian Republic of),Urban,2021,29640.551
Venezuela (Bolivarian Republic of),Total,2022,28213.017
Venezuela (Bolivarian Republic of),Male,2022,13952.027
Venezuela (Bolivarian Republic of),Female,2022,14260.989
Venezuela (Bolivarian Republic of),Rural,2022,3944.228
Venezuela (Bolivarian Republic of),Urban,2022,29993.895
Venezuela (Bolivarian Republic of),Total,2023,28300.854
Venezuela (Bolivarian Republic of),Male,2023,13988.508
Venezuela (Bolivarian Republic of),Female,2023,14312.345
Venezuela (Bolivarian Republic of),Rural,2023,3967.04
Venezuela (Bolivarian Republic of),Urban,2023,30344.427
Viet Nam,Total,2019,97173.776
Viet Nam,Male,2019,47563.53
Viet Nam,Female,2019,49610.245
Viet Nam,Rural,2019,61742.331
Viet Nam,Urban,2019,35686.73
Viet Nam,Total,2020,98079.191
Viet Nam,Male,2020,48017.59
Viet Nam,Female,2020,50061.601
Viet Nam,Rural,2020,61632.897
Viet Nam,Urban,2020,36727.248
Viet Nam,Total,2021,98935.098
Viet Nam,Male,2021,48448.495
Viet Nam,Female,2021,50486.603
Viet Nam,Rural,2021,61504.284
Viet Nam,Urban,2021,37779.862
Viet Nam,Total,2022,99680.655
Viet Nam,Male,2022,48821.207
Viet Nam,Female,2022,50859.448
Viet Nam,Rural,2022,61353.202
Viet Nam,Urban,2022,38841.525
Viet Nam,Total,2023,100352.192
Viet Nam,Male,2023,49150.969
Viet Nam,Female,2023,51201.223
Viet Nam,Rural,2023,61175.828
Viet Nam,Urban,2023,39908.501
Wallis and Futuna Islands,Total,2019,11.686
Wallis and Futuna Islands,Male,2019,5.629
Wallis and Futuna Islands,Female,2019,6.057
Wallis and Futuna Islands,Rural,2019,11.617
Wallis and Futuna Islands,Urban,2019,0
Wallis and Futuna Islands,Total,2020,11.616
Wallis and Futuna Islands,Male,2020,5.587
Wallis and Futuna Islands,Female,2020,6.029
Wallis and Futuna Islands,Rural,2020,11.551
Wallis and Futuna Islands,Urban,2020,0
Wallis and Futuna Islands,Total,2021,11.568
Wallis and Futuna Islands,Male,2021,5.555
Wallis and Futuna Islands,Female,2021,6.013
Wallis and Futuna Islands,Rural,2021,11.494
Wallis and Futuna Islands,Urban,2021,0
Wallis and Futuna Islands,Total,2022,11.478
Wallis and Futuna Islands,Male,2022,5.495
Wallis and Futuna Islands,Female,2022,5.984
Wallis and Futuna Islands,Rural,2022,11.457
Wallis and Futuna Islands,Urban,2022,0
Wallis and Futuna Islands,Total,2023,11.37
Wallis and Futuna Islands,Male,2023,5.42
Wallis and Futuna Islands,Female,2023,5.951
Wallis and Futuna Islands,Rural,2023,11.415
Wallis and Futuna Islands,Urban,2023,0
Western Sahara,Total,2019,538.44
Western Sahara,Male,2019,297.094
Western Sahara,Female,2019,241.345
Western Sahara,Rural,2019,77.15
Western Sahara,Urban,2019,505.328
Western Sahara,Total,2020,549.365
Western Sahara,Male,2020,303.121
Western Sahara,Female,2020,246.244
Western Sahara,Rural,2020,78.676
Western Sahara,Urban,2020,518.663
Western Sahara,Total,2021,558.619
Western Sahara,Male,2021,308.065
Western Sahara,Female,2021,250.554
Western Sahara,Rural,2021,80.102
Western Sahara,Urban,2021,531.743
Western Sahara,Total,2022,568.739
Western Sahara,Male,2022,313.587
Western Sahara,Female,2022,255.151
Western Sahara,Rural,2022,81.44
Western Sahara,Urban,2022,544.649
Western Sahara,Total,2023,579.729
Western Sahara,Male,2023,319.693
Western Sahara,Female,2023,260.036
Western Sahara,Rural,2023,82.697
Western Sahara,Urban,2023,557.431
Yemen,Total,2019,35111.408
Yemen,Male,2019,17791.816
Yemen,Female,2019,17319.592
Yemen,Rural,2019,18554.546
Yemen,Urban,2019,11025.44
Yemen,Total,2020,36134.863
Yemen,Male,2020,18304.57
Yemen,Female,2020,17830.293
Yemen,Rural,2020,18779.891
Yemen,Urban,2020,11465.414
Yemen,Total,2021,37140.23
Yemen,Male,2021,18809.391
Yemen,Female,2021,18330.84
Yemen,Rural,2021,18995.833
Yemen,Urban,2021,11914.982
Yemen,Total,2022,38222.876
Yemen,Male,2022,19356.445
Yemen,Female,2022,18866.431
Yemen,Rural,2022,19201.842
Yemen,Urban,2022,12373.691
Yemen,Total,2023,39390.799
Yemen,Male,2023,19950.332
Yemen,Female,2023,19440.467
Yemen,Rural,2023,19397.776
Yemen,Urban,2023,12841.267
Zambia,Total,2019,18513.839
Zambia,Male,2019,9162.004
Zambia,Female,2019,9351.836
Zambia,Rural,2019,10143.883
Zambia,Urban,2019,7993.486
Zambia,Total,2020,19059.395
Zambia,Male,2020,9433.237
Zambia,Female,2020,9626.158
Zambia,Rural,2020,10342.892
Zambia,Urban,2020,8336.381
Zambia,Total,2021,19603.607
Zambia,Male,2021,9702.842
Zambia,Female,2021,9900.766
Zambia,Rural,2021,10542.189
Zambia,Urban,2021,8692.602
Zambia,Total,2022,20152.938
Zambia,Male,2022,9973.857
Zambia,Female,2022,10179.081
Zambia,Rural,2022,10741.328
Zambia,Urban,2022,9062.291
Zambia,Total,2023,20723.965
Zambia,Male,2023,10256.248
Zambia,Female,2023,10467.717
Zambia,Rural,2023,10940.237
Zambia,Urban,2023,9445.888
Zimbabwe,Total,2019,15271.368
Zimbabwe,Male,2019,7243.442
Zimbabwe,Female,2019,8027.926
Zimbabwe,Rural,2019,11725.97
Zimbabwe,Urban,2019,5571.525
Zimbabwe,Total,2020,15526.888
Zimbabwe,Male,2020,7370.588
Zimbabwe,Female,2020,8156.301
Zimbabwe,Rural,2020,11980.005
Zimbabwe,Urban,2020,5700.46
Zimbabwe,Total,2021,15797.21
Zimbabwe,Male,2021,7505.482
Zimbabwe,Female,2021,8291.728
